invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-25525800042,2020-02-28,2228,25606,2,750,22.5,1.5,0.39
INV-25540800018,2020-02-28,5051,25606,2,750,22.5,1.5,0.39
INV-25527000086,2020-02-28,2569,40071,2,750,22.5,1.5,0.39
INV-25537800052,2020-02-28,3514,84166,2,750,22.5,1.5,0.39
INV-25534500023,2020-02-28,3679,43138,1,1750,22.5,1.75,0.46
INV-25523100050,2020-02-28,5210,43128,1,1750,22.5,1.75,0.46
INV-25527000077,2020-02-28,2569,37988,1,1750,22.5,1.75,0.46
INV-25515200023,2020-02-28,5245,43128,1,1750,22.5,1.75,0.46
INV-25531300061,2020-02-28,3963,69713,3,50,22.5,0.15,0.03
INV-25512400013,2020-02-28,4831,69609,3,50,22.5,0.15,0.03
INV-25527500011,2020-02-28,5333,69631,3,50,22.5,0.15,0.03
INV-25527400015,2020-02-28,5907,11299,3,200,22.5,0.6,0.15
INV-25514800044,2020-02-28,4622,11299,3,200,22.5,0.6,0.15
INV-25539600008,2020-02-28,4596,64863,6,200,22.5,1.2,0.31
INV-25515500016,2020-02-28,4377,64863,6,200,22.5,1.2,0.31
INV-25537800057,2020-02-28,3514,26759,2,200,22.5,0.4,0.1
INV-25510200033,2020-02-28,4392,43334,3,375,22.5,1.12,0.29
INV-25534900052,2020-02-28,3857,43334,3,375,22.5,1.12,0.29
INV-25512200017,2020-02-28,5700,43334,3,375,22.5,1.12,0.29
INV-25510500036,2020-02-28,4448,43334,3,375,22.5,1.12,0.29
INV-25541000036,2020-02-28,4478,75209,3,375,22.5,1.12,0.29
INV-25522500039,2020-02-28,5252,43334,3,375,22.5,1.12,0.29
INV-25509300008,2020-02-28,4384,43334,3,375,22.5,1.12,0.29
INV-25538600039,2020-02-28,3783,43334,3,375,22.5,1.12,0.29
INV-25540100034,2020-02-28,4169,75209,3,375,22.5,1.12,0.29
INV-25536200014,2020-02-28,2602,43334,3,375,22.5,1.12,0.29
INV-25543100034,2020-02-28,4260,87937,2,1000,23.5,2,0.52
INV-25543100036,2020-02-28,4260,89387,2,1000,23.5,2,0.52
INV-25544600050,2020-02-28,3818,37418,2,1750,25.5,3.5,0.92
INV-25543500033,2020-02-28,2523,74086,1,750,25.5,0.75,0.19
INV-25540300052,2020-02-28,5600,10836,1,750,25.5,0.75,0.19
INV-25534700012,2020-02-28,2178,74086,1,750,25.5,0.75,0.19
INV-25530000028,2020-02-28,2591,26585,2,375,25.5,0.75,0.19
INV-25535800028,2020-02-28,4818,40327,2,750,25.5,1.5,0.39
INV-25543200050,2020-02-28,2551,24453,10,200,27.5,2,0.52
INV-25521500048,2020-02-28,5517,43127,2,1000,28.5,2,0.52
INV-25545100039,2020-02-28,5425,43037,2,1000,28.5,2,0.52
INV-25523000013,2020-02-28,2657,43037,2,1000,28.5,2,0.52
INV-25544600066,2020-02-28,3818,43127,2,1000,28.5,2,0.52
INV-25523100031,2020-02-28,5210,15248,2,1750,28.5,3.5,0.92
INV-25520900015,2020-02-28,5903,15248,2,1750,28.5,3.5,0.92
INV-25534700010,2020-02-28,2178,39866,2,750,28.5,1.5,0.39
INV-25514000039,2020-02-28,4369,38178,1,1750,28.5,1.75,0.46
INV-25540700015,2020-02-28,4997,40070,6,375,31.5,2.25,0.59
INV-25514900006,2020-02-28,4603,36968,6,375,31.5,2.25,0.59
INV-25515300032,2020-02-28,4601,36968,6,375,31.5,2.25,0.59
INV-25516700229,2020-02-28,2603,25604,6,375,31.5,2.25,0.59
INV-25523300014,2020-02-28,2655,44486,3,750,31.5,2.25,0.59
INV-25511900053,2020-02-28,2612,44419,3,750,31.5,2.25,0.59
INV-25542600021,2020-02-28,4385,25604,6,375,31.5,2.25,0.59
INV-25516700210,2020-02-28,2603,44456,3,750,31.5,2.25,0.59
INV-25516700213,2020-02-28,2603,27751,3,750,31.5,2.25,0.59
INV-25509800016,2020-02-28,4359,25604,6,375,31.5,2.25,0.59
INV-25515300034,2020-02-28,4601,52594,6,375,31.5,2.25,0.59
INV-25515500035,2020-02-28,4377,40593,6,375,31.5,2.25,0.59
INV-25508900023,2020-02-28,4696,36968,6,375,31.5,2.25,0.59
INV-25519600039,2020-02-28,2506,41943,3,750,31.5,2.25,0.59
INV-25532200018,2020-02-28,2459,25604,6,375,31.5,2.25,0.59
INV-25525200038,2020-02-28,4291,35699,3,750,31.5,2.25,0.59
INV-25523600019,2020-02-28,2607,44476,3,750,31.5,2.25,0.59
INV-25540700014,2020-02-28,4997,39917,6,375,31.5,2.25,0.59
INV-25520300021,2020-02-28,5149,52594,6,375,31.5,2.25,0.59
INV-25512200013,2020-02-28,5700,40593,6,375,31.5,2.25,0.59
INV-25538100012,2020-02-28,4514,25604,6,375,31.5,2.25,0.59
INV-25514900013,2020-02-28,4603,52594,6,375,31.5,2.25,0.59
INV-25513100041,2020-02-28,4362,25604,6,375,31.5,2.25,0.59
INV-25537400011,2020-02-28,5557,25604,6,375,31.5,2.25,0.59
INV-25509800014,2020-02-28,4359,36968,6,375,31.5,2.25,0.59
INV-25539600026,2020-02-28,4596,40593,6,375,31.5,2.25,0.59
INV-25524400017,2020-02-28,2656,41943,3,750,31.5,2.25,0.59
INV-25532600002,2020-02-28,2624,935961,3,750,31.5,2.25,0.59
INV-25531500078,2020-02-28,2613,36968,6,375,31.5,2.25,0.59
INV-25531900040,2020-02-28,5327,25604,6,375,31.5,2.25,0.59
INV-25510400024,2020-02-28,4450,36968,6,375,31.5,2.25,0.59
INV-25536200067,2020-02-28,2602,44486,3,750,31.5,2.25,0.59
INV-25542600016,2020-02-28,4385,36968,6,375,31.5,2.25,0.59
INV-25510000008,2020-02-28,5235,25604,6,375,31.5,2.25,0.59
INV-25519100015,2020-02-28,5163,10008,2,1750,31.5,3.5,0.92
INV-25525000016,2020-02-28,2553,20248,2,1750,31.5,3.5,0.92
INV-25509400002,2020-02-28,4678,76486,6,750,31.5,4.5,1.18
INV-25531700011,2020-02-28,4626,23826,6,750,31.5,4.5,1.18
INV-25545100018,2020-02-28,5425,27040,1,750,31.5,0.75,0.19
INV-25513600016,2020-02-28,4140,16676,1,750,31.5,0.75,0.19
INV-25513600027,2020-02-28,4140,28279,2,750,31.5,1.5,0.39
INV-25523100056,2020-02-28,5210,77776,2,750,31.5,1.5,0.39
INV-25537800028,2020-02-28,3514,27392,2,750,31.5,1.5,0.39
INV-25530500008,2020-02-28,2445,43371,2,750,31.5,1.5,0.39
INV-25538600017,2020-02-28,3783,27544,2,750,31.5,1.5,0.39
INV-25517200017,2020-02-28,2840,88556,2,750,31.5,1.5,0.39
INV-25511600018,2020-02-28,4829,27392,2,750,31.5,1.5,0.39
INV-25512100012,2020-02-28,4320,27544,2,750,31.5,1.5,0.39
INV-25527400030,2020-02-28,5907,19066,2,750,31.5,1.5,0.39
INV-25517600024,2020-02-28,2678,27682,2,750,31.5,1.5,0.39
INV-25538900020,2020-02-28,3964,19066,2,750,31.5,1.5,0.39
INV-25528300020,2020-02-28,5531,19066,2,750,31.5,1.5,0.39
INV-25521700008,2020-02-28,3403,77776,2,750,31.5,1.5,0.39
INV-25527000039,2020-02-28,2569,27544,2,750,31.5,1.5,0.39
INV-25527000037,2020-02-28,2569,27410,2,750,31.5,1.5,0.39
INV-25538900019,2020-02-28,3964,27392,2,750,31.5,1.5,0.39
INV-25521700032,2020-02-28,3403,27410,2,750,31.5,1.5,0.39
INV-25541300015,2020-02-28,3698,28279,2,750,31.5,1.5,0.39
INV-25523100039,2020-02-28,5210,27544,2,750,31.5,1.5,0.39
INV-25543400023,2020-02-28,4271,27783,2,750,31.5,1.5,0.39
INV-25528400025,2020-02-28,5437,27410,2,750,31.5,1.5,0.39
INV-25512900021,2020-02-28,3831,19096,2,750,31.5,1.5,0.39
INV-25543000068,2020-02-28,2550,77776,2,750,31.5,1.5,0.39
INV-25528800018,2020-02-28,5253,28279,2,750,31.5,1.5,0.39
INV-25519700012,2020-02-28,4794,27544,2,750,31.5,1.5,0.39
INV-25534400014,2020-02-28,4972,27783,2,750,31.5,1.5,0.39
INV-25510400016,2020-02-28,4450,19066,2,750,31.5,1.5,0.39
INV-25512900020,2020-02-28,3831,28279,2,750,31.5,1.5,0.39
INV-25519800001,2020-02-28,4898,19096,2,750,31.5,1.5,0.39
INV-25538600014,2020-02-28,3783,77776,2,750,31.5,1.5,0.39
INV-25523000004,2020-02-28,2657,19066,2,750,31.5,1.5,0.39
INV-25522600025,2020-02-28,3712,27783,2,750,31.5,1.5,0.39
INV-25528700007,2020-02-28,4439,19066,2,750,31.5,1.5,0.39
INV-25509100019,2020-02-28,4617,65200,2,750,31.5,1.5,0.39
INV-25538600016,2020-02-28,3783,27410,2,750,31.5,1.5,0.39
INV-25534400028,2020-02-28,4972,19068,1,1750,31.5,1.75,0.46
INV-25544600043,2020-02-28,3818,89198,1,1750,31.5,1.75,0.46
INV-25527000143,2020-02-28,2569,87410,1,1750,31.5,1.75,0.46
INV-25525800061,2020-02-28,2228,69667,2,1000,33,2,0.52
INV-25530000092,2020-02-28,2591,89194,4,375,33,1.5,0.39
INV-25519600030,2020-02-28,2506,89194,4,375,33,1.5,0.39
INV-25521400027,2020-02-28,4790,19064,4,375,33,1.5,0.39
INV-25541300009,2020-02-28,3698,89194,4,375,33,1.5,0.39
INV-25521700044,2020-02-28,3403,89199,4,375,33,1.5,0.39
INV-25523100060,2020-02-28,5210,89194,4,375,33,1.5,0.39
INV-25539600018,2020-02-28,4596,89194,4,375,33,1.5,0.39
INV-25523100034,2020-02-28,5210,19064,4,375,33,1.5,0.39
INV-25514800017,2020-02-28,4622,19064,4,375,33,1.5,0.39
INV-25531300057,2020-02-28,3963,89199,4,375,33,1.5,0.39
INV-25521200026,2020-02-28,5434,89199,4,375,33,1.5,0.39
INV-25544600042,2020-02-28,3818,89197,2,1000,39,2,0.52
INV-25527700065,2020-02-28,5236,87409,2,1000,39,2,0.52
INV-25538900016,2020-02-28,3964,89197,2,1000,39,2,0.52
INV-25523300023,2020-02-28,2655,41696,4,750,39,3,0.79
INV-25540100019,2020-02-28,4169,73755,4,750,39,3,0.79
INV-25512000003,2020-02-28,5699,52596,4,750,39,3,0.79
INV-25515300012,2020-02-28,4601,52596,4,750,39,3,0.79
INV-25520600022,2020-02-28,5361,52596,4,750,39,3,0.79
INV-25519100006,2020-02-28,5163,41688,4,750,39,3,0.79
INV-25516700170,2020-02-28,2603,82626,4,750,39,3,0.79
INV-25523000019,2020-02-28,2657,82846,4,750,39,3,0.79
INV-25514000036,2020-02-28,4369,41693,4,750,39,3,0.79
INV-25526400075,2020-02-28,2560,82826,4,750,39,3,0.79
INV-25519600070,2020-02-28,2506,82820,4,750,39,3,0.79
INV-25519600069,2020-02-28,2506,73762,4,750,39,3,0.79
INV-25526400074,2020-02-28,2560,82836,4,750,39,3,0.79
INV-25513400016,2020-02-28,5338,41704,4,750,39,3,0.79
INV-25530600019,2020-02-28,4159,73755,4,750,39,3,0.79
INV-25525500021,2020-02-28,4317,41693,4,750,39,3,0.79
INV-25527100049,2020-02-28,2618,73762,4,750,39,3,0.79
INV-25535200034,2020-02-28,4183,82611,4,750,39,3,0.79
INV-25543000055,2020-02-28,2550,57148,4,1750,39,7,1.84
INV-25537300006,2020-02-28,5281,73055,2,750,39,1.5,0.39
INV-25544400001,2020-02-28,4275,73063,2,750,39,1.5,0.39
INV-25522600040,2020-02-28,3712,73063,2,750,39,1.5,0.39
INV-25521200028,2020-02-28,5434,69946,2,750,39,1.5,0.39
INV-25540600004,2020-02-28,4942,73055,2,750,39,1.5,0.39
INV-25519700016,2020-02-28,4794,22155,4,375,39,1.5,0.39
INV-25517600022,2020-02-28,2678,69946,2,750,39,1.5,0.39
INV-25518700004,2020-02-28,2190,73055,2,750,39,1.5,0.39
INV-25527700028,2020-02-28,5236,73063,2,750,39,1.5,0.39
INV-25531300056,2020-02-28,3963,89193,10,200,45,2,0.52
INV-25527100036,2020-02-28,2618,43334,6,375,45,2.25,0.59
INV-25527000098,2020-02-28,2569,43621,3,750,45,2.25,0.59
INV-25516700177,2020-02-28,2603,16096,3,750,45,2.25,0.59
INV-25521400007,2020-02-28,4790,43334,6,375,45,2.25,0.59
INV-25515500013,2020-02-28,4377,43334,6,375,45,2.25,0.59
INV-25534400001,2020-02-28,4972,38176,3,750,45,2.25,0.59
INV-25509800003,2020-02-28,4359,43334,6,375,45,2.25,0.59
INV-25536200074,2020-02-28,2602,80487,3,750,45,2.25,0.59
INV-25536200052,2020-02-28,2602,75198,3,750,45,2.25,0.59
INV-25536200075,2020-02-28,2602,80488,3,750,45,2.25,0.59
INV-25536200040,2020-02-28,2602,88018,3,750,45,2.25,0.59
INV-25528400021,2020-02-28,5437,27920,3,750,45,2.25,0.59
INV-25536200036,2020-02-28,2602,27433,3,750,45,2.25,0.59
INV-25536000015,2020-02-28,5367,80488,3,750,45,2.25,0.59
INV-25536200051,2020-02-28,2602,75197,3,750,45,2.25,0.59
INV-25525000013,2020-02-28,2553,27697,3,750,45,2.25,0.59
INV-25513400019,2020-02-28,5338,43334,6,375,45,2.25,0.59
INV-25509900005,2020-02-28,5521,43334,6,375,45,2.25,0.59
INV-25516700208,2020-02-28,2603,26606,3,750,45,2.25,0.59
INV-25523600015,2020-02-28,2607,43302,3,750,45,2.25,0.59
INV-25536200043,2020-02-28,2602,89468,3,750,45,2.25,0.59
INV-25545100021,2020-02-28,5425,75210,3,750,45,2.25,0.59
INV-25525000059,2020-02-28,2553,27474,3,750,45,2.25,0.59
INV-25542600019,2020-02-28,4385,43334,6,375,45,2.25,0.59
INV-25528300014,2020-02-28,5531,43334,6,375,45,2.25,0.59
INV-25515300030,2020-02-28,4601,43334,6,375,45,2.25,0.59
INV-25536200053,2020-02-28,2602,75210,3,750,45,2.25,0.59
INV-25513100036,2020-02-28,4362,43334,6,375,45,2.25,0.59
INV-25514800003,2020-02-28,4622,38176,3,750,45,2.25,0.59
INV-25527700029,2020-02-28,5236,87043,3,750,45,2.25,0.59
INV-25538500002,2020-02-28,4319,75198,3,750,45,2.25,0.59
INV-25527000019,2020-02-28,2569,18196,4,750,45,3,0.79
INV-25530000088,2020-02-28,2591,84201,4,750,45,3,0.79
INV-25509100020,2020-02-28,4617,39492,4,750,45,3,0.79
INV-25543400027,2020-02-28,4271,36969,4,750,45,3,0.79
INV-25514400005,2020-02-28,4370,36969,4,750,45,3,0.79
INV-25510400004,2020-02-28,4450,40594,4,750,45,3,0.79
INV-25509100021,2020-02-28,4617,40599,4,750,45,3,0.79
INV-25530000017,2020-02-28,2591,18196,4,750,45,3,0.79
INV-25543800029,2020-02-28,4011,84211,4,750,45,3,0.79
INV-25545100031,2020-02-28,5425,40193,4,750,45,3,0.79
INV-25541200006,2020-02-28,5623,25606,4,750,45,3,0.79
INV-25531900047,2020-02-28,5327,36969,4,750,45,3,0.79
INV-25517600014,2020-02-28,2678,40594,4,750,45,3,0.79
INV-25512600076,2020-02-28,2505,40071,4,750,45,3,0.79
INV-25517200007,2020-02-28,2840,31473,2,1750,45,3.5,0.92
INV-25544600067,2020-02-28,3818,43120,2,1750,45,3.5,0.92
INV-25544600075,2020-02-28,3818,43138,2,1750,45,3.5,0.92
INV-25521700049,2020-02-28,3403,43128,2,1750,45,3.5,0.92
INV-25528100019,2020-02-28,5737,37988,2,1750,45,3.5,0.92
INV-25536800021,2020-02-28,5167,43128,2,1750,45,3.5,0.92
INV-25543200033,2020-02-28,2551,43984,5,750,45,3.75,0.99
INV-25516700203,2020-02-28,2603,52316,5,750,45,3.75,0.99
INV-25531500102,2020-02-28,2613,72816,6,750,45,4.5,1.18
INV-25526400118,2020-02-28,2560,17127,6,1000,45,6,1.58
INV-25532400141,2020-02-28,2624,59231,6,1750,45,10.5,2.77
INV-25531500130,2020-02-28,2613,27692,5,50,45,0.25,0.06
INV-25525200047,2020-02-28,4291,26789,1,750,45,0.75,0.19
INV-25541200022,2020-02-28,5623,89242,2,750,45,1.5,0.39
INV-25534100009,2020-02-28,5373,89242,2,750,45,1.5,0.39
INV-25512500053,2020-02-28,5471,17531,2,750,45,1.5,0.39
INV-25511000013,2020-02-28,5698,26820,4,375,45,1.5,0.39
INV-25531500089,2020-02-28,2613,86669,4,375,45,1.5,0.39
INV-25526100019,2020-02-28,4786,26824,4,375,45,1.5,0.39
INV-25514800031,2020-02-28,4622,26824,4,375,45,1.5,0.39
INV-25531000015,2020-02-28,3728,26820,4,375,45,1.5,0.39
INV-25509300010,2020-02-28,4384,26820,4,375,45,1.5,0.39
INV-25509600004,2020-02-28,4868,26820,4,375,45,1.5,0.39
INV-25531500090,2020-02-28,2613,86698,4,375,45,1.5,0.39
INV-25532100013,2020-02-28,4785,64863,12,200,45,2.4,0.63
INV-25531300047,2020-02-28,3963,64863,12,200,45,2.4,0.63
INV-25514800050,2020-02-28,4622,64863,12,200,45,2.4,0.63
INV-25531500058,2020-02-28,2613,64863,12,200,45,2.4,0.63
INV-25513700011,2020-02-28,5507,64863,12,200,45,2.4,0.63
INV-25511800002,2020-02-28,5411,65204,6,50,45,0.3,0.07
INV-25531900009,2020-02-28,5327,65204,6,50,45,0.3,0.07
INV-25516800007,2020-02-28,5371,65204,6,50,45,0.3,0.07
INV-25524700004,2020-02-28,5544,65204,6,50,45,0.3,0.07
INV-25526900096,2020-02-28,4180,65204,6,50,45,0.3,0.07
INV-25543200063,2020-02-28,2551,65204,6,50,45,0.3,0.07
INV-25542200015,2020-02-28,4482,11299,6,200,45,1.2,0.31
INV-25540700010,2020-02-28,4997,11299,6,200,45,1.2,0.31
INV-25520300004,2020-02-28,5149,11299,6,200,45,1.2,0.31
INV-25540700047,2020-02-28,4997,64858,1,50,45,0.05,0.01
INV-25526700020,2020-02-28,2514,64858,1,50,45,0.05,0.01
INV-25540900019,2020-02-28,5466,64858,1,50,45,0.05,0.01
INV-25521100005,2020-02-28,5204,64858,1,50,45,0.05,0.01
INV-25513700013,2020-02-28,5507,64858,1,50,45,0.05,0.01
INV-25533600009,2020-02-28,5209,64858,1,50,45,0.05,0.01
INV-25540600008,2020-02-28,4942,64858,1,50,45,0.05,0.01
INV-25534700037,2020-02-28,2178,64858,1,50,45,0.05,0.01
INV-25528400016,2020-02-28,5437,64858,1,50,45,0.05,0.01
INV-25541400008,2020-02-28,5396,64858,1,50,45,0.05,0.01
INV-25540800012,2020-02-28,5051,64858,1,50,45,0.05,0.01
INV-25512200025,2020-02-28,5700,64858,1,50,45,0.05,0.01
INV-25514800049,2020-02-28,4622,64858,1,50,45,0.05,0.01
INV-25528600016,2020-02-28,4299,64858,1,50,45,0.05,0.01
INV-25524000001,2020-02-28,4246,64858,1,50,45,0.05,0.01
INV-25539700042,2020-02-28,4273,64858,1,50,45,0.05,0.01
INV-25537400009,2020-02-28,5557,64858,1,50,45,0.05,0.01
INV-25537100039,2020-02-28,2562,64858,1,50,45,0.05,0.01
INV-25543800026,2020-02-28,4011,64858,1,50,45,0.05,0.01
INV-25523500008,2020-02-28,4937,64858,1,50,45,0.05,0.01
INV-25520300014,2020-02-28,5149,64858,1,50,45,0.05,0.01
INV-25541100006,2020-02-28,4186,64858,1,50,45,0.05,0.01
INV-25526400004,2020-02-28,2560,64858,1,50,45,0.05,0.01
INV-25529200006,2020-02-28,5268,64858,1,50,45,0.05,0.01
INV-25510900002,2020-02-28,5395,64858,1,50,45,0.05,0.01
INV-25510400021,2020-02-28,4450,64858,1,50,45,0.05,0.01
INV-25535800009,2020-02-28,4818,64858,1,50,45,0.05,0.01
INV-25536200084,2020-02-28,2602,64858,1,50,45,0.05,0.01
INV-25523700004,2020-02-28,2607,64858,1,50,45,0.05,0.01
INV-25519800015,2020-02-28,4898,64858,1,50,45,0.05,0.01
INV-25533900002,2020-02-28,5148,64858,1,50,45,0.05,0.01
INV-25520200010,2020-02-28,4752,64858,1,50,45,0.05,0.01
INV-25527100045,2020-02-28,2618,64858,1,50,45,0.05,0.01
INV-25524700011,2020-02-28,5544,64858,1,50,45,0.05,0.01
INV-25544500013,2020-02-28,4817,64858,1,50,45,0.05,0.01
INV-25542200008,2020-02-28,4482,64858,1,50,45,0.05,0.01
INV-25527500004,2020-02-28,5333,64858,1,50,45,0.05,0.01
INV-25542600011,2020-02-28,4385,64858,1,50,45,0.05,0.01
INV-25509900007,2020-02-28,5521,64858,1,50,45,0.05,0.01
INV-25539600010,2020-02-28,4596,64858,1,50,45,0.05,0.01
INV-25528800021,2020-02-28,5253,64858,1,50,45,0.05,0.01
INV-25511300009,2020-02-28,4136,64858,1,50,45,0.05,0.01
INV-25519600012,2020-02-28,2506,64858,1,50,45,0.05,0.01
INV-25515300003,2020-02-28,4601,64858,1,50,45,0.05,0.01
INV-25526400020,2020-02-28,2560,26759,4,200,45,0.8,0.21
INV-25512600077,2020-02-28,2505,39922,4,750,51,3,0.79
INV-25523600014,2020-02-28,2607,40053,4,750,51,3,0.79
INV-25512000012,2020-02-28,5699,11771,5,50,51,0.25,0.06
INV-25512200026,2020-02-28,5700,11771,5,50,51,0.25,0.06
INV-25532400050,2020-02-28,2624,11771,5,50,51,0.25,0.06
INV-25523600003,2020-02-28,2607,4356,1,750,51,0.75,0.19
INV-25532400030,2020-02-28,2624,47786,2,750,51,1.5,0.39
INV-25535200032,2020-02-28,4183,47786,2,750,51,1.5,0.39
INV-25519600018,2020-02-28,2506,26585,4,375,51,1.5,0.39
INV-25544200018,2020-02-28,4275,74086,2,750,51,1.5,0.39
INV-25530000083,2020-02-28,2591,74086,2,750,51,1.5,0.39
INV-25534600020,2020-02-28,5017,39866,4,750,57,3,0.79
INV-25543000044,2020-02-28,2550,38178,2,1750,57,3.5,0.92
INV-25534500025,2020-02-28,3679,38178,2,1750,57,3.5,0.92
INV-25526900052,2020-02-28,4180,38178,2,1750,57,3.5,0.92
INV-25512900025,2020-02-28,3831,38178,2,1750,57,3.5,0.92
INV-25539700007,2020-02-28,4273,38178,2,1750,57,3.5,0.92
INV-25538000001,2020-02-28,3514,43137,4,1000,57,4,1.05
INV-25541200004,2020-02-28,5623,22156,3,750,63,2.25,0.59
INV-25536200081,2020-02-28,2602,15830,3,750,63,2.25,0.59
INV-25522600034,2020-02-28,3712,27544,4,750,63,3,0.79
INV-25520000019,2020-02-28,4258,77776,4,750,63,3,0.79
INV-25526400063,2020-02-28,2560,43371,4,750,63,3,0.79
INV-25527000022,2020-02-28,2569,19096,4,750,63,3,0.79
INV-25525500022,2020-02-28,4317,27544,4,750,63,3,0.79
INV-25542300005,2020-02-28,5358,19066,4,750,63,3,0.79
INV-25535200036,2020-02-28,4183,89786,4,750,63,3,0.79
INV-25527700062,2020-02-28,5236,28279,4,750,63,3,0.79
INV-25521700050,2020-02-28,3403,19066,4,750,63,3,0.79
INV-25519600064,2020-02-28,2506,27783,4,750,63,3,0.79
INV-25545100028,2020-02-28,5425,89198,2,1750,63,3.5,0.92
INV-25521700036,2020-02-28,3403,89198,2,1750,63,3.5,0.92
INV-25530500017,2020-02-28,2445,19068,2,1750,63,3.5,0.92
INV-25523200018,2020-02-28,5785,25604,12,375,63,4.5,1.18
INV-25521800028,2020-02-28,5789,25604,12,375,63,4.5,1.18
INV-25522700022,2020-02-28,4537,25604,12,375,63,4.5,1.18
INV-25513700031,2020-02-28,5507,25604,12,375,63,4.5,1.18
INV-25515000004,2020-02-28,4301,25604,12,375,63,4.5,1.18
INV-25519700045,2020-02-28,4794,25604,12,375,63,4.5,1.18
INV-25541700060,2020-02-28,2549,25604,12,375,63,4.5,1.18
INV-25513000014,2020-02-28,4575,25604,12,375,63,4.5,1.18
INV-25531900033,2020-02-28,5327,40593,12,375,63,4.5,1.18
INV-25516000005,2020-02-28,2635,25604,12,375,63,4.5,1.18
INV-25533300016,2020-02-28,5857,36968,12,375,63,4.5,1.18
INV-25515900063,2020-02-28,2635,34856,6,750,63,4.5,1.18
INV-25514500022,2020-02-28,5229,25604,12,375,63,4.5,1.18
INV-25540300008,2020-02-28,5600,25604,12,375,63,4.5,1.18
INV-25526400046,2020-02-28,2560,38169,6,750,63,4.5,1.18
INV-25522000002,2020-02-28,4402,25604,12,375,63,4.5,1.18
INV-25536800050,2020-02-28,5167,40313,3,1750,63,5.25,1.38
INV-25536800049,2020-02-28,5167,36620,3,1750,63,5.25,1.38
INV-25511900013,2020-02-28,2612,18198,3,1750,63,5.25,1.38
INV-25531100025,2020-02-28,5652,23826,12,750,63,9,2.37
INV-25517100001,2020-02-28,5335,23626,12,750,63,9,2.37
INV-25544200009,2020-02-28,4275,76486,12,750,63,9,2.37
INV-25515400017,2020-02-28,5125,24156,12,750,63,9,2.37
INV-25536800054,2020-02-28,5167,23826,12,750,63,9,2.37
INV-25525000002,2020-02-28,2553,23826,12,750,63,9,2.37
INV-25524200048,2020-02-28,2518,24156,12,750,63,9,2.37
INV-25532000012,2020-02-28,5077,24156,12,750,63,9,2.37
INV-25526900061,2020-02-28,4180,24156,12,750,63,9,2.37
INV-25542100004,2020-02-28,4138,23826,12,750,63,9,2.37
INV-25519100023,2020-02-28,5163,23626,12,750,63,9,2.37
INV-25513900019,2020-02-28,5145,23826,12,750,63,9,2.37
INV-25526400113,2020-02-28,2560,23626,12,750,63,9,2.37
INV-25529500017,2020-02-28,5562,24156,12,750,63,9,2.37
INV-25537000023,2020-02-28,3592,24156,12,750,63,9,2.37
INV-25512900008,2020-02-28,3831,23826,12,750,63,9,2.37
INV-25525200030,2020-02-28,4291,23826,12,750,63,9,2.37
INV-25522400006,2020-02-28,4067,23626,12,750,63,9,2.37
INV-25538400024,2020-02-28,2606,24156,12,750,63,9,2.37
INV-25513800010,2020-02-28,5129,23626,12,750,63,9,2.37
INV-25524400036,2020-02-28,2656,24156,12,750,63,9,2.37
INV-25520300008,2020-02-28,5149,23626,12,750,63,9,2.37
INV-25516700050,2020-02-28,2603,80576,12,750,63,9,2.37
INV-25527000027,2020-02-28,2569,23626,12,750,63,9,2.37
INV-25530900016,2020-02-28,2641,80576,12,750,63,9,2.37
INV-25525000008,2020-02-28,2553,72503,12,750,63,9,2.37
INV-25526700003,2020-02-28,2514,23826,12,750,63,9,2.37
INV-25532400110,2020-02-28,2624,23626,12,750,63,9,2.37
INV-25522500023,2020-02-28,5252,23626,12,750,63,9,2.37
INV-25516400007,2020-02-28,4192,76486,12,750,63,9,2.37
INV-25521200019,2020-02-28,5434,80576,12,750,63,9,2.37
INV-25538800009,2020-02-28,4542,24156,12,750,63,9,2.37
INV-25540700030,2020-02-28,4997,23826,12,750,63,9,2.37
INV-25533400011,2020-02-28,3738,47002,6,1750,63,10.5,2.77
INV-25513600004,2020-02-28,4140,72505,6,1750,63,10.5,2.77
INV-25512600039,2020-02-28,2505,72505,6,1750,63,10.5,2.77
INV-25532400078,2020-02-28,2624,80578,6,1750,63,10.5,2.77
INV-25521700001,2020-02-28,3403,80578,6,1750,63,10.5,2.77
INV-25534700027,2020-02-28,2178,80578,6,1750,63,10.5,2.77
INV-25512500005,2020-02-28,5471,37178,6,1750,63,10.5,2.77
INV-25517700023,2020-02-28,3354,30057,12,1000,63,12,3.17
INV-25527000015,2020-02-28,2569,16676,2,750,63,1.5,0.39
INV-25545100069,2020-02-28,5425,19486,2,750,63,1.5,0.39
INV-25531500114,2020-02-28,2613,19486,2,750,63,1.5,0.39
INV-25513100037,2020-02-28,4362,19064,8,375,66,3,0.79
INV-25529700019,2020-02-28,4654,89194,8,375,66,3,0.79
INV-25529500023,2020-02-28,5562,19064,8,375,66,3,0.79
INV-25531500094,2020-02-28,2613,19064,8,375,66,3,0.79
INV-25529500006,2020-02-28,5562,87403,8,375,66,3,0.79
INV-25534500022,2020-02-28,3679,69657,4,1000,66,4,1.05
