invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-24487900014,2020-01-10,3698,34164,3,200,22.5,0.6,0.15
INV-24487400021,2020-01-10,5051,64759,3,200,22.5,0.6,0.15
INV-24487200009,2020-01-10,4942,64912,3,200,22.5,0.6,0.15
INV-24483600017,2020-01-10,2514,64863,6,200,22.5,1.2,0.31
INV-24476900008,2020-01-10,4377,43334,3,375,22.5,1.12,0.29
INV-24496500101,2020-01-10,2613,75209,3,375,22.5,1.12,0.29
INV-24487000038,2020-01-10,4169,75213,3,375,22.5,1.12,0.29
INV-24471400031,2020-01-10,2653,43334,3,375,22.5,1.12,0.29
INV-24473300020,2020-01-10,5517,43334,3,375,22.5,1.12,0.29
INV-24487000037,2020-01-10,4169,75209,3,375,22.5,1.12,0.29
INV-24482300028,2020-01-10,2178,36482,3,375,22.5,1.12,0.29
INV-24488400038,2020-01-10,2549,37414,5,375,22.5,1.87,0.49
INV-24479900052,2020-01-10,2228,37418,2,1750,25.5,3.5,0.92
INV-24487900021,2020-01-10,3698,37418,2,1750,25.5,3.5,0.92
INV-24491000014,2020-01-10,4275,10836,1,750,25.5,0.75,0.19
INV-24490300030,2020-01-10,2523,10836,1,750,25.5,0.75,0.19
INV-24493200062,2020-01-10,3514,10836,1,750,25.5,0.75,0.19
INV-24496000025,2020-01-10,3728,10836,1,750,25.5,0.75,0.19
INV-24485000055,2020-01-10,5236,10836,1,750,25.5,0.75,0.19
INV-24479500047,2020-01-10,4291,10836,1,750,25.5,0.75,0.19
INV-24476500001,2020-01-10,5245,10836,1,750,25.5,0.75,0.19
INV-24483900017,2020-01-10,4180,10836,1,750,25.5,0.75,0.19
INV-24484000017,2020-01-10,2569,26585,2,375,25.5,0.75,0.19
INV-24487000032,2020-01-10,4169,40152,2,750,25.5,1.5,0.39
INV-24484500056,2020-01-10,2847,40327,2,750,25.5,1.5,0.39
INV-24485000097,2020-01-10,5236,40053,2,750,25.5,1.5,0.39
INV-24487000033,2020-01-10,4169,40327,2,750,25.5,1.5,0.39
INV-24468000041,2020-01-10,4320,40152,2,750,25.5,1.5,0.39
INV-24487000031,2020-01-10,4169,40053,2,750,25.5,1.5,0.39
INV-24485300029,2020-01-10,5437,40053,2,750,25.5,1.5,0.39
INV-24469600106,2020-01-10,2603,40053,2,750,25.5,1.5,0.39
INV-24473400007,2020-01-10,3403,64489,2,750,25.5,1.5,0.39
INV-24479500019,2020-01-10,4291,68126,2,750,25.5,1.5,0.39
INV-24469600105,2020-01-10,2603,36606,2,750,25.5,1.5,0.39
INV-24489800043,2020-01-10,2551,24453,10,200,27.5,2,0.52
INV-24494100016,2020-01-10,3964,43137,2,1000,28.5,2,0.52
INV-24482500037,2020-01-10,3857,43037,2,1000,28.5,2,0.52
INV-24491300054,2020-01-10,3818,43127,2,1000,28.5,2,0.52
INV-24468800027,2020-01-10,3831,39866,2,750,28.5,1.5,0.39
INV-24488400010,2020-01-10,2549,88556,2,750,28.5,1.5,0.39
INV-24486500018,2020-01-10,4596,25604,6,375,31.5,2.25,0.59
INV-24492200004,2020-01-10,5558,52594,6,375,31.5,2.25,0.59
INV-24486200014,2020-01-10,5268,11586,3,750,31.5,2.25,0.59
INV-24465500007,2020-01-10,4378,40593,6,375,31.5,2.25,0.59
INV-24472200023,2020-01-10,2506,25604,6,375,31.5,2.25,0.59
INV-24485000090,2020-01-10,5236,35699,3,750,31.5,2.25,0.59
INV-24469700012,2020-01-10,5725,11586,3,750,31.5,2.25,0.59
INV-24474600018,2020-01-10,5041,25604,6,375,31.5,2.25,0.59
INV-24485500010,2020-01-10,5738,25604,6,375,31.5,2.25,0.59
INV-24493700013,2020-01-10,4319,44476,3,750,31.5,2.25,0.59
INV-24467900031,2020-01-10,2612,44557,3,750,31.5,2.25,0.59
INV-24491800031,2020-01-10,2602,44499,3,750,31.5,2.25,0.59
INV-24474900019,2020-01-10,5338,39917,6,375,31.5,2.25,0.59
INV-24468100005,2020-01-10,5700,40593,6,375,31.5,2.25,0.59
INV-24466300017,2020-01-10,4890,25604,6,375,31.5,2.25,0.59
INV-24475900021,2020-01-10,4370,36968,6,375,31.5,2.25,0.59
INV-24467900030,2020-01-10,2612,44419,3,750,31.5,2.25,0.59
INV-24469200020,2020-01-10,2635,25604,6,375,31.5,2.25,0.59
INV-24484000033,2020-01-10,2569,34856,3,750,31.5,2.25,0.59
INV-24471800002,2020-01-10,2558,35179,3,750,31.5,2.25,0.59
INV-24468600025,2020-01-10,4107,35699,3,750,31.5,2.25,0.59
INV-24494600024,2020-01-10,3461,27751,3,750,31.5,2.25,0.59
INV-24478400017,2020-01-10,4246,10008,2,1750,31.5,3.5,0.92
INV-24487000049,2020-01-10,4169,10008,2,1750,31.5,3.5,0.92
INV-24489600015,2020-01-10,2550,24156,6,750,31.5,4.5,1.18
INV-24468600027,2020-01-10,4107,16676,1,750,31.5,0.75,0.19
INV-24490100024,2020-01-10,4271,27783,2,750,31.5,1.5,0.39
INV-24468900004,2020-01-10,5561,19066,2,750,31.5,1.5,0.39
INV-24495500009,2020-01-10,2445,43371,2,750,31.5,1.5,0.39
INV-24478700047,2020-01-10,2518,43371,2,750,31.5,1.5,0.39
INV-24494600027,2020-01-10,3461,19066,2,750,31.5,1.5,0.39
INV-24468600035,2020-01-10,4107,77776,2,750,31.5,1.5,0.39
INV-24466400023,2020-01-10,4448,27544,2,750,31.5,1.5,0.39
INV-24479500065,2020-01-10,4291,19066,2,750,31.5,1.5,0.39
INV-24466000012,2020-01-10,4392,19066,2,750,31.5,1.5,0.39
INV-24469800004,2020-01-10,5108,27544,2,750,31.5,1.5,0.39
INV-24477400044,2020-01-10,5210,77776,2,750,31.5,1.5,0.39
INV-24487100034,2020-01-10,5600,77776,2,750,31.5,1.5,0.39
INV-24477400038,2020-01-10,5210,100215,2,750,31.5,1.5,0.39
INV-24491300021,2020-01-10,3818,77776,2,750,31.5,1.5,0.39
INV-24484000022,2020-01-10,2569,27544,2,750,31.5,1.5,0.39
INV-24489600024,2020-01-10,2550,28043,2,750,31.5,1.5,0.39
INV-24482100037,2020-01-10,3679,27544,2,750,31.5,1.5,0.39
INV-24468800032,2020-01-10,3831,28279,2,750,31.5,1.5,0.39
INV-24486600024,2020-01-10,4273,27783,2,750,31.5,1.5,0.39
INV-24484000091,2020-01-10,2569,77776,2,750,31.5,1.5,0.39
INV-24497500027,2020-01-10,4785,19066,2,750,31.5,1.5,0.39
INV-24491000005,2020-01-10,4275,100215,2,750,31.5,1.5,0.39
INV-24487900019,2020-01-10,3698,27783,2,750,31.5,1.5,0.39
INV-24489100007,2020-01-10,5358,19066,2,750,31.5,1.5,0.39
INV-24485900001,2020-01-10,5253,28279,2,750,31.5,1.5,0.39
INV-24470400013,2020-01-10,2840,27783,2,750,31.5,1.5,0.39
INV-24467100033,2020-01-10,5425,19068,1,1750,31.5,1.75,0.46
INV-24487100035,2020-01-10,5600,89198,1,1750,31.5,1.75,0.46
INV-24484000102,2020-01-10,2569,89198,1,1750,31.5,1.75,0.46
INV-24482100009,2020-01-10,3679,89198,1,1750,31.5,1.75,0.46
INV-24484000099,2020-01-10,2569,87410,1,1750,31.5,1.75,0.46
INV-24496500119,2020-01-10,2613,19063,6,200,31.5,1.2,0.31
INV-24476200012,2020-01-10,4622,19063,6,200,31.5,1.2,0.31
INV-24487000020,2020-01-10,4169,19063,6,200,31.5,1.2,0.31
INV-24487600029,2020-01-10,4478,68034,3,375,31.5,1.12,0.29
INV-24468900022,2020-01-10,5561,68034,3,375,31.5,1.12,0.29
INV-24493400022,2020-01-10,5556,68034,3,375,31.5,1.12,0.29
INV-24491300070,2020-01-10,3818,69637,2,1000,33,2,0.52
INV-24485900005,2020-01-10,5253,69637,2,1000,33,2,0.52
INV-24486100033,2020-01-10,4346,69667,2,1000,33,2,0.52
INV-24468800030,2020-01-10,3831,20286,4,750,33,3,0.79
INV-24464300021,2020-01-10,4829,24458,2,1750,33,3.5,0.92
INV-24479500030,2020-01-10,4291,24458,2,1750,33,3.5,0.92
INV-24478700051,2020-01-10,2518,64876,1,750,33,0.75,0.19
INV-24482200015,2020-01-10,5017,64876,1,750,33,0.75,0.19
INV-24465400004,2020-01-10,4868,19064,4,375,33,1.5,0.39
INV-24481400011,2020-01-10,5598,28206,2,750,33,1.5,0.39
INV-24487000056,2020-01-10,4169,89443,2,750,33,1.5,0.39
INV-24473400027,2020-01-10,3403,89199,4,375,33,1.5,0.39
INV-24486500012,2020-01-10,4596,89194,4,375,33,1.5,0.39
INV-24487500012,2020-01-10,5466,28206,2,750,33,1.5,0.39
INV-24470500018,2020-01-10,5888,19064,4,375,33,1.5,0.39
INV-24466400049,2020-01-10,4448,89194,4,375,33,1.5,0.39
INV-24473200022,2020-01-10,4790,19064,4,375,33,1.5,0.39
INV-24485800009,2020-01-10,5269,89194,4,375,33,1.5,0.39
INV-24489100020,2020-01-10,5358,19064,4,375,33,1.5,0.39
INV-24490200008,2020-01-10,2677,19064,4,375,33,1.5,0.39
INV-24480500040,2020-01-10,4334,65259,5,20,37,0.1,0.02
INV-24494800011,2020-01-10,4267,87409,2,1000,39,2,0.52
INV-24473300012,2020-01-10,5517,87409,2,1000,39,2,0.52
INV-24464200028,2020-01-10,4617,89197,2,1000,39,2,0.52
INV-24475100017,2020-01-10,4140,82636,4,750,39,3,0.79
INV-24489600056,2020-01-10,2550,52596,4,750,39,3,0.79
INV-24473400009,2020-01-10,3403,41704,4,750,39,3,0.79
INV-24467700010,2020-01-10,4873,41693,4,750,39,3,0.79
INV-24469100076,2020-01-10,2635,73755,4,750,39,3,0.79
INV-24489600042,2020-01-10,2550,41704,4,750,39,3,0.79
INV-24485300032,2020-01-10,5437,73755,4,750,39,3,0.79
INV-24472600011,2020-01-10,5149,41688,4,750,39,3,0.79
INV-24479700034,2020-01-10,4317,82606,4,750,39,3,0.79
INV-24489600030,2020-01-10,2550,34821,2,1750,39,3.5,0.92
INV-24467100028,2020-01-10,5425,52598,2,1750,39,3.5,0.92
INV-24484500046,2020-01-10,2847,34821,2,1750,39,3.5,0.92
INV-24477400032,2020-01-10,5210,34821,2,1750,39,3.5,0.92
INV-24464300022,2020-01-10,4829,36668,4,1750,39,7,1.84
INV-24493200047,2020-01-10,3514,73055,2,750,39,1.5,0.39
INV-24482200018,2020-01-10,5017,73055,2,750,39,1.5,0.39
INV-24485200013,2020-01-10,4171,65066,2,750,39,1.5,0.39
INV-24475000018,2020-01-10,4361,89193,10,200,45,2,0.52
INV-24490100023,2020-01-10,4271,27433,3,750,45,2.25,0.59
INV-24467900039,2020-01-10,2612,75221,3,750,45,2.25,0.59
INV-24493300024,2020-01-10,4514,43334,6,375,45,2.25,0.59
INV-24476200033,2020-01-10,4622,43334,6,375,45,2.25,0.59
INV-24493800019,2020-01-10,3783,75210,3,750,45,2.25,0.59
INV-24467900038,2020-01-10,2612,75197,3,750,45,2.25,0.59
INV-24466200014,2020-01-10,4450,43334,6,375,45,2.25,0.59
INV-24493400015,2020-01-10,5556,43334,6,375,45,2.25,0.59
INV-24466900010,2020-01-10,5698,43334,6,375,45,2.25,0.59
INV-24466300014,2020-01-10,4890,43334,6,375,45,2.25,0.59
INV-24479500063,2020-01-10,4291,75198,3,750,45,2.25,0.59
INV-24483200013,2020-01-10,5479,75198,3,750,45,2.25,0.59
INV-24491800017,2020-01-10,2602,26606,3,750,45,2.25,0.59
INV-24476000021,2020-01-10,5050,75210,3,750,45,2.25,0.59
INV-24470800038,2020-01-10,2678,43334,6,375,45,2.25,0.59
INV-24468600036,2020-01-10,4107,27474,3,750,45,2.25,0.59
INV-24473200006,2020-01-10,4790,43334,6,375,45,2.25,0.59
INV-24487600032,2020-01-10,4478,75198,3,750,45,2.25,0.59
INV-24475900024,2020-01-10,4370,43334,6,375,45,2.25,0.59
INV-24469600116,2020-01-10,2603,43302,3,750,45,2.25,0.59
INV-24485000073,2020-01-10,5236,89468,3,750,45,2.25,0.59
INV-24492900029,2020-01-10,2644,86839,3,750,45,2.25,0.59
INV-24494500013,2020-01-10,5467,43334,6,375,45,2.25,0.59
INV-24481100017,2020-01-10,5660,27474,3,750,45,2.25,0.59
INV-24485600016,2020-01-10,4299,27433,3,750,45,2.25,0.59
INV-24474800014,2020-01-10,3065,43302,3,750,45,2.25,0.59
INV-24478400006,2020-01-10,4246,36969,4,750,45,3,0.79
INV-24465400009,2020-01-10,4868,40594,4,750,45,3,0.79
INV-24472200037,2020-01-10,2506,40599,4,750,45,3,0.79
INV-24484500044,2020-01-10,2847,36969,4,750,45,3,0.79
INV-24474600026,2020-01-10,5041,40594,4,750,45,3,0.79
INV-24466400007,2020-01-10,4448,40594,4,750,45,3,0.79
INV-24474600027,2020-01-10,5041,36969,4,750,45,3,0.79
INV-24466000007,2020-01-10,4392,36969,4,750,45,3,0.79
INV-24473000014,2020-01-10,5434,25616,4,750,45,3,0.79
INV-24494900083,2020-01-10,2591,84170,4,750,45,3,0.79
INV-24493700007,2020-01-10,4319,43128,2,1750,45,3.5,0.92
INV-24486900010,2020-01-10,5131,43128,2,1750,45,3.5,0.92
INV-24479000024,2020-01-10,2656,43038,2,1750,45,3.5,0.92
INV-24479900068,2020-01-10,2228,31473,2,1750,45,3.5,0.92
INV-24489600047,2020-01-10,2550,43038,2,1750,45,3.5,0.92
INV-24482100031,2020-01-10,3679,43120,2,1750,45,3.5,0.92
INV-24472200054,2020-01-10,2506,18046,5,750,45,3.75,0.99
INV-24471400017,2020-01-10,2653,41694,4,1000,45,4,1.05
INV-24490500003,2020-01-10,4011,41705,4,1000,45,4,1.05
INV-24469100089,2020-01-10,2635,78456,6,750,45,4.5,1.18
INV-24469100088,2020-01-10,2635,79336,6,750,45,4.5,1.18
INV-24488900029,2020-01-10,4482,26757,6,750,45,4.5,1.18
INV-24488900028,2020-01-10,4482,38086,6,750,45,4.5,1.18
INV-24465600008,2020-01-10,2688,84143,5,50,45,0.25,0.06
INV-24496500144,2020-01-10,2613,27692,5,50,45,0.25,0.06
INV-24465600010,2020-01-10,2688,84172,5,50,45,0.25,0.06
INV-24465600011,2020-01-10,2688,84152,5,50,45,0.25,0.06
INV-24465600012,2020-01-10,2688,84207,5,50,45,0.25,0.06
INV-24483200001,2020-01-10,5479,81124,5,50,45,0.25,0.06
INV-24469600156,2020-01-10,2603,15940,2,750,45,1.5,0.39
INV-24475000015,2020-01-10,4361,26824,4,375,45,1.5,0.39
INV-24486500009,2020-01-10,4596,26824,4,375,45,1.5,0.39
INV-24484500030,2020-01-10,2847,15940,2,750,45,1.5,0.39
INV-24468500066,2020-01-10,2505,86669,4,375,45,1.5,0.39
INV-24475300007,2020-01-10,5507,64863,12,200,45,2.4,0.63
INV-24478800013,2020-01-10,5864,65204,6,50,45,0.3,0.07
INV-24485000002,2020-01-10,5236,65204,6,50,45,0.3,0.07
INV-24482500030,2020-01-10,3857,65204,6,50,45,0.3,0.07
INV-24489800037,2020-01-10,2551,65204,6,50,45,0.3,0.07
INV-24469600008,2020-01-10,2603,65204,6,50,45,0.3,0.07
INV-24495400031,2020-01-10,4516,65204,6,50,45,0.3,0.07
INV-24488900014,2020-01-10,4482,65204,6,50,45,0.3,0.07
INV-24486500019,2020-01-10,4596,11299,6,200,45,1.2,0.31
INV-24484200043,2020-01-10,2618,64858,1,50,45,0.05,0.01
INV-24480300080,2020-01-10,2624,36872,1,50,45,0.05,0.01
INV-24479500031,2020-01-10,4291,64858,1,50,45,0.05,0.01
INV-24487100009,2020-01-10,5600,64858,1,50,45,0.05,0.01
INV-24471600007,2020-01-10,5163,64858,1,50,45,0.05,0.01
INV-24493100014,2020-01-10,4805,64858,1,50,45,0.05,0.01
INV-24473900017,2020-01-10,5654,64858,1,50,45,0.05,0.01
INV-24465400001,2020-01-10,4868,64858,1,50,45,0.05,0.01
INV-24486600047,2020-01-10,4273,64858,1,50,45,0.05,0.01
INV-24465300001,2020-01-10,4623,64858,1,50,45,0.05,0.01
INV-24468000037,2020-01-10,4320,64858,1,50,45,0.05,0.01
INV-24480300084,2020-01-10,2624,72506,1,50,45,0.05,0.01
INV-24480300086,2020-01-10,2624,29420,1,50,45,0.05,0.01
INV-24493400012,2020-01-10,5556,64858,1,50,45,0.05,0.01
INV-24473000003,2020-01-10,5434,64858,1,50,45,0.05,0.01
INV-24480300082,2020-01-10,2624,86562,1,50,45,0.05,0.01
INV-24494300008,2020-01-10,5549,64858,1,50,45,0.05,0.01
INV-24481500001,2020-01-10,3738,64858,1,50,45,0.05,0.01
INV-24479900003,2020-01-10,2228,64858,1,50,45,0.05,0.01
INV-24491200015,2020-01-10,4817,64858,1,50,45,0.05,0.01
INV-24492100008,2020-01-10,5430,64858,1,50,45,0.05,0.01
INV-24475300009,2020-01-10,5507,64858,1,50,45,0.05,0.01
INV-24487500035,2020-01-10,5466,64858,1,50,45,0.05,0.01
INV-24472200014,2020-01-10,2506,64858,1,50,45,0.05,0.01
INV-24480300094,2020-01-10,2624,26777,1,50,45,0.05,0.01
INV-24484800001,2020-01-10,5333,64858,1,50,45,0.05,0.01
INV-24473100006,2020-01-10,4897,64858,1,50,45,0.05,0.01
INV-24479200015,2020-01-10,4531,64858,1,50,45,0.05,0.01
INV-24489600065,2020-01-10,2550,64858,1,50,45,0.05,0.01
INV-24475400001,2020-01-10,5129,64858,1,50,45,0.05,0.01
INV-24472600007,2020-01-10,5149,64858,1,50,45,0.05,0.01
INV-24470000009,2020-01-10,5335,64858,1,50,45,0.05,0.01
INV-24484600010,2020-01-10,4934,64858,1,50,45,0.05,0.01
INV-24483900073,2020-01-10,4180,64858,1,50,45,0.05,0.01
INV-24484300015,2020-01-10,4876,64858,1,50,45,0.05,0.01
INV-24483100001,2020-01-10,4818,64858,1,50,45,0.05,0.01
INV-24478500007,2020-01-10,4510,64858,1,50,45,0.05,0.01
INV-24491500025,2020-01-10,2566,64858,1,50,45,0.05,0.01
INV-24487300035,2020-01-10,4997,64858,1,50,45,0.05,0.01
INV-24469200022,2020-01-10,2635,26777,1,50,45,0.05,0.01
INV-24477900007,2020-01-10,4937,64858,1,50,45,0.05,0.01
INV-24487200013,2020-01-10,4942,64858,1,50,45,0.05,0.01
INV-24483200002,2020-01-10,5479,64858,1,50,45,0.05,0.01
INV-24469200010,2020-01-10,2635,58745,2,50,45,0.1,0.02
INV-24465600014,2020-01-10,2688,11771,5,50,51,0.25,0.06
INV-24487900032,2020-01-10,3698,10836,2,750,51,1.5,0.39
INV-24496500090,2020-01-10,2613,39866,4,750,57,3,0.79
INV-24494900089,2020-01-10,2591,88556,4,750,57,3,0.79
INV-24468900028,2020-01-10,5561,38178,2,1750,57,3.5,0.92
INV-24477400034,2020-01-10,5210,38178,2,1750,57,3.5,0.92
INV-24483900041,2020-01-10,4180,38178,2,1750,57,3.5,0.92
INV-24493800017,2020-01-10,3783,43127,4,1000,57,4,1.05
INV-24469600134,2020-01-10,2603,67610,2,750,57,1.5,0.39
INV-24484000012,2020-01-10,2569,22156,3,750,63,2.25,0.59
INV-24492800001,2020-01-10,5237,89121,3,750,63,2.25,0.59
INV-24494300001,2020-01-10,5549,68034,6,375,63,2.25,0.59
INV-24491800015,2020-01-10,2602,22156,3,750,63,2.25,0.59
INV-24493000009,2020-01-10,4311,22156,3,750,63,2.25,0.59
INV-24496500086,2020-01-10,2613,89121,3,750,63,2.25,0.59
INV-24474800016,2020-01-10,3065,22156,3,750,63,2.25,0.59
INV-24493700002,2020-01-10,4319,15830,3,750,63,2.25,0.59
INV-24477100009,2020-01-10,2674,27783,4,750,63,3,0.79
INV-24469600139,2020-01-10,2603,77776,4,750,63,3,0.79
INV-24468100026,2020-01-10,5700,19066,4,750,63,3,0.79
INV-24484200009,2020-01-10,2618,27410,4,750,63,3,0.79
INV-24470400006,2020-01-10,2840,19066,4,750,63,3,0.79
INV-24497800017,2020-01-10,3465,27783,4,750,63,3,0.79
INV-24484800017,2020-01-10,5333,77776,4,750,63,3,0.79
INV-24484000011,2020-01-10,2569,19096,4,750,63,3,0.79
INV-24494100012,2020-01-10,3964,19066,4,750,63,3,0.79
INV-24479500066,2020-01-10,4291,28279,4,750,63,3,0.79
INV-24493200026,2020-01-10,3514,28279,4,750,63,3,0.79
INV-24495500021,2020-01-10,2445,19068,2,1750,63,3.5,0.92
INV-24478400013,2020-01-10,4246,19068,2,1750,63,3.5,0.92
INV-24493200021,2020-01-10,3514,41077,4,1000,63,4,1.05
INV-24465500006,2020-01-10,4378,36968,12,375,63,4.5,1.18
INV-24497700024,2020-01-10,2459,35699,6,750,63,4.5,1.18
INV-24481800009,2020-01-10,4607,25604,12,375,63,4.5,1.18
INV-24472200046,2020-01-10,2506,43991,6,750,63,4.5,1.18
INV-24480200014,2020-01-10,5624,25604,12,375,63,4.5,1.18
INV-24487500046,2020-01-10,5466,25604,12,375,63,4.5,1.18
INV-24483100009,2020-01-10,4818,25604,12,375,63,4.5,1.18
INV-24489200001,2020-01-10,5410,25604,12,375,63,4.5,1.18
INV-24495400043,2020-01-10,4516,25604,12,375,63,4.5,1.18
INV-24488700006,2020-01-10,5818,25604,12,375,63,4.5,1.18
INV-24477500029,2020-01-10,5785,25604,12,375,63,4.5,1.18
INV-24482400008,2020-01-10,4289,36971,3,1750,63,5.25,1.38
INV-24491300016,2020-01-10,3818,18198,3,1750,63,5.25,1.38
INV-24476600001,2020-01-10,4601,36971,3,1750,63,5.25,1.38
INV-24478400019,2020-01-10,4246,20248,4,1750,63,7,1.84
INV-24495300013,2020-01-10,4313,76486,12,750,63,9,2.37
INV-24469600064,2020-01-10,2603,23826,12,750,63,9,2.37
INV-24493000022,2020-01-10,4311,23826,12,750,63,9,2.37
INV-24474100005,2020-01-10,5702,23826,12,750,63,9,2.37
INV-24495900022,2020-01-10,2641,24156,12,750,63,9,2.37
INV-24472700026,2020-01-10,2507,23826,12,750,63,9,2.37
INV-24492400020,2020-01-10,3592,24156,12,750,63,9,2.37
INV-24472700024,2020-01-10,2507,24156,12,750,63,9,2.37
INV-24489700012,2020-01-10,4260,72503,12,750,63,9,2.37
INV-24479700013,2020-01-10,4317,23826,12,750,63,9,2.37
INV-24477700004,2020-01-10,2655,23826,12,750,63,9,2.37
INV-24464100006,2020-01-10,4504,23826,12,750,63,9,2.37
INV-24484800004,2020-01-10,5333,76486,12,750,63,9,2.37
INV-24474300004,2020-01-10,5252,23626,12,750,63,9,2.37
INV-24492800015,2020-01-10,5237,23626,12,750,63,9,2.37
INV-24468000036,2020-01-10,4320,76486,12,750,63,9,2.37
INV-24489900002,2020-01-10,4720,80576,12,750,63,9,2.37
INV-24473900010,2020-01-10,5654,76486,12,750,63,9,2.37
INV-24469100074,2020-01-10,2635,76486,12,750,63,9,2.37
INV-24473100026,2020-01-10,4897,80576,12,750,63,9,2.37
INV-24467900015,2020-01-10,2612,23826,12,750,63,9,2.37
INV-24476700010,2020-01-10,5125,23826,12,750,63,9,2.37
INV-24492300039,2020-01-10,5167,23826,12,750,63,9,2.37
INV-24483300004,2020-01-10,5367,23626,12,750,63,9,2.37
INV-24476700018,2020-01-10,5125,72503,12,750,63,9,2.37
INV-24486600039,2020-01-10,4273,23826,12,750,63,9,2.37
INV-24473100021,2020-01-10,4897,23626,12,750,63,9,2.37
INV-24484300009,2020-01-10,4876,23626,12,750,63,9,2.37
INV-24484000013,2020-01-10,2569,23626,12,750,63,9,2.37
INV-24496100015,2020-01-10,5652,23826,12,750,63,9,2.37
INV-24471100017,2020-01-10,3731,24156,12,750,63,9,2.37
INV-24496000011,2020-01-10,3728,23826,12,750,63,9,2.37
INV-24465000014,2020-01-10,4678,23826,12,750,63,9,2.37
INV-24495600016,2020-01-10,4741,24156,12,750,63,9,2.37
INV-24473400005,2020-01-10,3403,80578,6,1750,63,10.5,2.77
INV-24495900013,2020-01-10,2641,80578,6,1750,63,10.5,2.77
INV-24469100073,2020-01-10,2635,80578,6,1750,63,10.5,2.77
INV-24485200007,2020-01-10,4171,80578,6,1750,63,10.5,2.77
INV-24480500011,2020-01-10,4334,80578,6,1750,63,10.5,2.77
INV-24468500040,2020-01-10,2505,72505,6,1750,63,10.5,2.77
INV-24475100007,2020-01-10,4140,72505,6,1750,63,10.5,2.77
INV-24482200008,2020-01-10,5017,80578,6,1750,63,10.5,2.77
INV-24488400016,2020-01-10,2549,72505,6,1750,63,10.5,2.77
INV-24477400012,2020-01-10,5210,30057,12,1000,63,12,3.17
INV-24485200008,2020-01-10,4171,35947,12,1000,63,12,3.17
INV-24464300009,2020-01-10,4829,35947,12,1000,63,12,3.17
INV-24470700011,2020-01-10,3354,30057,12,1000,63,12,3.17
INV-24481100044,2020-01-10,5660,35947,12,1000,63,12,3.17
INV-24480300053,2020-01-10,2624,35947,12,1000,63,12,3.17
INV-24496500118,2020-01-10,2613,19064,8,375,66,3,0.79
INV-24494500026,2020-01-10,5467,19064,8,375,66,3,0.79
INV-24480400012,2020-01-10,3944,23708,6,1750,66,10.5,2.77
INV-24468000004,2020-01-10,4320,69946,4,750,78,3,0.79
INV-24470800002,2020-01-10,2678,69946,4,750,78,3,0.79
INV-24471200017,2020-01-10,5322,73055,4,750,78,3,0.79
INV-24475100020,2020-01-10,4140,69946,4,750,78,3,0.79
INV-24497800019,2020-01-10,3465,89197,4,1000,78,4,1.05
INV-24466800010,2020-01-10,4374,37336,8,750,78,6,1.58
INV-24493600021,2020-01-10,2606,29997,12,1000,78,12,3.17
INV-24492000002,2020-01-10,4235,29997,12,1000,78,12,3.17
INV-24473900013,2020-01-10,5654,29997,12,1000,78,12,3.17
INV-24487900025,2020-01-10,3698,19226,3,750,90,2.25,0.59
INV-24477700013,2020-01-10,2655,19226,3,750,90,2.25,0.59
INV-24479600016,2020-01-10,4823,26820,8,375,90,3,0.79
INV-24490300029,2020-01-10,2523,15940,4,750,90,3,0.79
INV-24492800019,2020-01-10,5237,75230,6,750,90,4.5,1.18
INV-24483400053,2020-01-10,3868,75210,6,750,90,4.5,1.18
INV-24474400001,2020-01-10,3712,927707,6,750,90,4.5,1.18
INV-24480500007,2020-01-10,4334,26844,6,750,90,4.5,1.18
INV-24472700019,2020-01-10,2507,21215,6,750,90,4.5,1.18
INV-24480300079,2020-01-10,2624,75230,6,750,90,4.5,1.18
INV-24480300095,2020-01-10,2624,75243,6,750,90,4.5,1.18
INV-24493600036,2020-01-10,2606,86843,6,750,90,4.5,1.18
INV-24480600004,2020-01-10,2524,86839,6,750,90,4.5,1.18
INV-24480500006,2020-01-10,4334,26765,6,750,90,4.5,1.18
INV-24492800018,2020-01-10,5237,75221,6,750,90,4.5,1.18
INV-24479700004,2020-01-10,4317,27697,6,750,90,4.5,1.18
INV-24467600020,2020-01-10,2561,86843,6,750,90,4.5,1.18
INV-24491500034,2020-01-10,2566,86839,6,750,90,4.5,1.18
INV-24467400032,2020-01-10,4209,75210,6,750,90,4.5,1.18
INV-24493900001,2020-01-10,5005,86843,6,750,90,4.5,1.18
INV-24479000009,2020-01-10,2656,86843,6,750,90,4.5,1.18
INV-24472200083,2020-01-10,2506,27697,6,750,90,4.5,1.18
INV-24468000013,2020-01-10,4320,75210,6,750,90,4.5,1.18
INV-24496500064,2020-01-10,2613,75230,6,750,90,4.5,1.18
INV-24472200119,2020-01-10,2506,75210,6,750,90,4.5,1.18
INV-24479400010,2020-01-10,2553,27474,6,750,90,4.5,1.18
INV-24480300088,2020-01-10,2624,86843,6,750,90,4.5,1.18
INV-24477100002,2020-01-10,2674,75198,6,750,90,4.5,1.18
INV-24493800002,2020-01-10,3783,86843,6,750,90,4.5,1.18
INV-24492900017,2020-01-10,2644,43621,6,750,90,4.5,1.18
INV-24469600054,2020-01-10,2603,86839,6,750,90,4.5,1.18
